429.5698060645023, 11.978142076502731
451.4080860030715, 2.5792349726775967
460.27179542126504, 3.5628415300546443
466.11486124504444, 2.6010928961748636
470.3435836994178, 2.1202185792349724
473.22225793778347, 0.5901639344262293
475.53216186292366, 1.136612021857923
479.45194471231116, 1.0928961748633856
484.6824886603093, 1.136612021857923
486.64327297403474, 1.136612021857923
492.5256259152112, 1.136612021857923
488.95139112111144, 1.6393442622950811
481.4350512518304, 1.6393442622950811
496.79363548698166, 1.6174863387978142
504.00460730740383, 2.1420765027322393
515.2755455551984, 6.054644808743168
527.3491910425372, 5.617486338797814
536.0896817743491, 3.584699453551913
542.3604414443373, 5.092896174863387
546.1989713918354, 3.060109289617486
549.7553484053002, 2.1202185792349724
553.002785813779, 1.6174863387978142
556.5770206078788, 1.114754098360656
561.1530768956034, 1.136612021857923
559.2128290296082, 1.6393442622950811
577.1652559019965, 1.114754098360656
581.1475409836065, 2.6010928961748636
587.1915068395299, 6.557377049180328
597.6043787278118, 13.46448087431694
