398.71959026888607, 10.523016352016786
408.9628681177977, 2.3393706250317283
419.4622279129321, 2.6927637108191824
429.1933418693982, 2.994511723927868
439.18053777208706, 5.621844805315675
448.9116517285531, 5.024914404327445
458.898847631242, 3.3967408777857386
469.14212548015365, 1.3452537411090493
479.6414852752881, 1.1700124656630209
489.3725992317542, 1.1810115800932959
498.8476312419974, 1.773914613028591
509.3469910371319, 2.4973517516794796
519.0781049935979, 3.803505051131781
529.3213828425096, 4.236599412252449
539.5646606914213, 2.8194735090559373
549.8079385403329, 1.56093791422947
559.2829705505762, 1.2815942511295244
569.5262483994878, 1.265349405201734
579.5134443021767, 1.4873961429772056
589.7567221510883, 1.444719578987744
599.4878361075544, 1.8521944643431283
609.2189500640204, 2.391827940006884
619.4622279129321, 2.772058865004201
629.1933418693982, 4.025348728333155
639.1805377720871, 5.754003395624045
648.9116517285531, 9.491874756750354
658.1306017925735, 11.961835893212701
