epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,5.642758846282959,0.056328125298023224,6.122615814208984,0.029416929930448532,5.741494655609131,0.05135999992489815
1,5.189682960510254,0.09617187082767487,5.37127161026001,0.07754570245742798,5.226332664489746,0.09195999801158905
2,4.871646881103516,0.12687499821186066,5.002297401428223,0.11164820939302444,4.982452392578125,0.11191999912261963
3,4.708615303039551,0.14109374582767487,4.780238628387451,0.13507996499538422,4.77962064743042,0.13335999846458435
4,4.598878860473633,0.1544531285762787,4.63514518737793,0.1514970362186432,4.693475246429443,0.14503999054431915
5,4.490069389343262,0.16859374940395355,4.531673431396484,0.16402779519557953,4.591078281402588,0.1595200002193451
6,4.409846782684326,0.17624999582767487,4.454195022583008,0.1734371781349182,4.547723293304443,0.16467998921871185
7,4.399692058563232,0.1795312464237213,4.392890930175781,0.18095454573631287,4.4647440910339355,0.17167998850345612
8,4.334437370300293,0.18789061903953552,4.3446784019470215,0.18710362911224365,4.437994956970215,0.17803999781608582
9,4.305452346801758,0.19148437678813934,4.3077874183654785,0.19134663045406342,4.391207695007324,0.1834999918937683
10,4.262084484100342,0.19820311665534973,4.273990154266357,0.19572623074054718,4.446497440338135,0.17654000222682953
11,4.221754550933838,0.2038281261920929,4.246224403381348,0.19918791949748993,4.45625114440918,0.17236000299453735
12,4.21433162689209,0.20265623927116394,4.225411415100098,0.2020774781703949,4.353102684020996,0.18799999356269836
13,4.210025787353516,0.19804687798023224,4.205076694488525,0.20456504821777344,4.325587749481201,0.18709999322891235
14,4.17472505569458,0.20976561307907104,4.187803745269775,0.20647424459457397,4.326144218444824,0.1877399981021881
15,4.167468070983887,0.20999999344348907,4.170905113220215,0.20855438709259033,4.295005798339844,0.19064000248908997
16,4.120395660400391,0.2194531261920929,4.160155296325684,0.20972441136837006,4.313187122344971,0.19529999792575836
17,4.151613712310791,0.21124999225139618,4.146841526031494,0.21180923283100128,4.258291721343994,0.19579999148845673
18,4.170699596405029,0.20703125,4.135842800140381,0.21302375197410583,4.282439708709717,0.199879989027977
19,4.1291728019714355,0.212890625,4.1259870529174805,0.21440686285495758,4.316628932952881,0.19025999307632446
