epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,5.547347068786621,0.06671874970197678,6.013796806335449,0.03826667368412018,5.685370922088623,0.06233999878168106
1,5.151528835296631,0.10328124463558197,5.299705505371094,0.0876653864979744,5.234786510467529,0.09529999643564224
2,4.895247459411621,0.12937499582767487,5.0085954666137695,0.1153409332036972,5.0502142906188965,0.11016000062227249
3,4.761778354644775,0.140625,4.831214904785156,0.13402624428272247,4.927244663238525,0.12855999171733856
4,4.659079074859619,0.15234375,4.707208156585693,0.14729928970336914,4.831846237182617,0.14163999259471893
5,4.594265460968018,0.15507812798023224,4.61920166015625,0.15763361752033234,4.66793155670166,0.15162000060081482
6,4.552327632904053,0.16414062678813934,4.5518798828125,0.16532738506793976,4.639199256896973,0.15591999888420105
7,4.500786781311035,0.17359374463558197,4.501440525054932,0.1711096167564392,4.621207237243652,0.1612599939107895
8,4.435207843780518,0.1798437386751175,4.457144260406494,0.17648597061634064,4.601333141326904,0.16023999452590942
9,4.4381232261657715,0.17226561903953552,4.4246745109558105,0.18058925867080688,4.581273078918457,0.17192000150680542
10,4.40419340133667,0.1821874976158142,4.393818378448486,0.18436472117900848,4.557337760925293,0.1640399992465973
11,4.3862833976745605,0.1862500011920929,4.3689374923706055,0.18752746284008026,4.484063625335693,0.17307999730110168
12,4.379131317138672,0.18578124046325684,4.3487324714660645,0.18945461511611938,4.481950759887695,0.17829999327659607
13,4.347294330596924,0.19312499463558197,4.330785274505615,0.19204287230968475,4.487972736358643,0.180759996175766
14,4.3084940910339355,0.19492186605930328,4.314206123352051,0.19416671991348267,4.4266157150268555,0.18187999725341797
15,4.2754058837890625,0.1981249898672104,4.298779010772705,0.19622734189033508,4.453106880187988,0.1839599907398224
16,4.3111796379089355,0.19984374940395355,4.286308765411377,0.1980350762605667,4.454131603240967,0.18277999758720398
17,4.291726112365723,0.1979687511920929,4.274746417999268,0.19915904104709625,4.4245686531066895,0.1798200011253357
18,4.278217792510986,0.20335936546325684,4.263411045074463,0.2005772888660431,4.436650276184082,0.18487998843193054
19,4.2569451332092285,0.1961718648672104,4.253533363342285,0.2018175572156906,4.497527122497559,0.1742199957370758
