epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.4599205255508423,0.4806250035762787,1.656628966331482,0.3958999812602997,1.426302433013916,0.4860999882221222
1,1.3148765563964844,0.5399999618530273,1.3872532844543457,0.5027199983596802,1.3734538555145264,0.5102999806404114
2,1.2357187271118164,0.5699999928474426,1.2668187618255615,0.5461400151252747,1.211334466934204,0.5662999749183655
3,1.1542651653289795,0.596875011920929,1.181193232536316,0.5804399847984314,1.1193861961364746,0.6043999791145325
4,1.10080885887146,0.609375,1.1106846332550049,0.607699990272522,1.067286729812622,0.6262999773025513
5,1.0223968029022217,0.6399999856948853,1.0572715997695923,0.6268599629402161,1.0580875873565674,0.6319000124931335
6,0.9831748604774475,0.6537500023841858,1.0040674209594727,0.6462599635124207,0.9911951422691345,0.6518999934196472
7,0.9262900948524475,0.6737499833106995,0.9613764882087708,0.6641599535942078,0.9120655059814453,0.6802999973297119
8,0.9346134066581726,0.6731249690055847,0.9269888401031494,0.6789599657058716,0.9417715668678284,0.6714999675750732
9,0.87099289894104,0.6968749761581421,0.8982985615730286,0.6893799901008606,0.9169233441352844,0.6825000047683716
10,0.9050963521003723,0.6800000071525574,0.8686468601226807,0.6966599822044373,0.9148657917976379,0.6980999708175659
11,0.8298462629318237,0.7068749666213989,0.844482958316803,0.70524001121521,0.8688095211982727,0.7058999538421631
12,0.821904182434082,0.7268750071525574,0.8228540420532227,0.713919997215271,0.8549660444259644,0.7109000086784363
13,0.810331404209137,0.7324999570846558,0.8067417740821838,0.7220999598503113,0.8709184527397156,0.717199981212616
14,0.8072360754013062,0.734375,0.7902960181236267,0.7287399768829346,0.8206093907356262,0.7227999567985535
15,0.788899838924408,0.721875011920929,0.7705919146537781,0.7356799840927124,0.928827702999115,0.7035999894142151
16,0.7821329236030579,0.7224999666213989,0.7573249340057373,0.7392199635505676,0.8687867522239685,0.7078999876976013
17,0.7651116251945496,0.7262499928474426,0.7495549321174622,0.7415199875831604,0.8207674026489258,0.7245999574661255
18,0.7129337191581726,0.7681249976158142,0.7363524436950684,0.7478199601173401,0.9283784627914429,0.7245000004768372
19,0.7280048727989197,0.7518749833106995,0.7255688905715942,0.7509599924087524,0.856741189956665,0.7149999737739563
