epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.56313955783844,0.4350000023841858,1.7545663118362427,0.3486599922180176,1.5376551151275635,0.43619999289512634
1,1.4231040477752686,0.4831250011920929,1.4870171546936035,0.45631998777389526,1.3729960918426514,0.5012999773025513
2,1.3053624629974365,0.5206249952316284,1.3586541414260864,0.5069999694824219,1.2312138080596924,0.5546000003814697
3,1.2325012683868408,0.5581249594688416,1.2634280920028687,0.5459200143814087,1.1846894025802612,0.5753999948501587
4,1.1754896640777588,0.5606250166893005,1.177520751953125,0.580839991569519,1.1904770135879517,0.5724999904632568
5,1.0762660503387451,0.6299999952316284,1.1042081117630005,0.6092000007629395,1.0411629676818848,0.6371999979019165
6,1.0310168266296387,0.6399999856948853,1.0378894805908203,0.6340799927711487,0.9952439069747925,0.6430000066757202
7,0.9803077578544617,0.6431249976158142,0.9953890442848206,0.6509799957275391,0.9269104599952698,0.6753000020980835
8,0.9305679202079773,0.6768749952316284,0.9523663520812988,0.6667400002479553,0.90291827917099,0.6839999556541443
9,0.935757577419281,0.6743749976158142,0.9109023213386536,0.6791799664497375,0.8517391681671143,0.7075999975204468
10,0.8897334337234497,0.6987499594688416,0.8784433603286743,0.6940799951553345,0.8951791524887085,0.6936999559402466
11,0.8863608837127686,0.6937499642372131,0.8542358875274658,0.7023599743843079,0.8679413795471191,0.7041999697685242
12,0.8125112056732178,0.71875,0.8258092403411865,0.7121999859809875,0.8373268842697144,0.7128999829292297
13,0.8055515885353088,0.7249999642372131,0.8048739433288574,0.7198399901390076,0.7978065609931946,0.7213000059127808
14,0.7600958347320557,0.73499995470047,0.7882831692695618,0.7258599996566772,0.7922730445861816,0.7299000024795532
15,0.74868243932724,0.7381249666213989,0.768149197101593,0.7344399690628052,0.781552255153656,0.7340999841690063
16,0.722279965877533,0.7537499666213989,0.75362229347229,0.7387799620628357,0.8132542371749878,0.7292999625205994
17,0.6901174783706665,0.7587499618530273,0.738250195980072,0.7461199760437012,0.8060284852981567,0.7347999811172485
18,0.7585574984550476,0.7331249713897705,0.7316377758979797,0.7479999661445618,0.7564730644226074,0.7436999678611755
19,0.7047691941261292,0.7512499690055847,0.719634473323822,0.7526800036430359,0.7731928825378418,0.7407999634742737
