epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.5959802865982056,0.4071093797683716,1.5731037855148315,0.4101467728614807,1.1225998401641846,0.5673333406448364
1,1.2250580787658691,0.5335156321525574,1.2140003442764282,0.536767840385437,1.0302464962005615,0.5973333120346069
2,1.083884358406067,0.5814843773841858,1.096960425376892,0.5761721134185791,1.0992486476898193,0.562666654586792
3,0.9914671182632446,0.6200780868530273,0.990205705165863,0.6219894289970398,0.9146749377250671,0.6426666378974915
4,0.9370798468589783,0.6395312547683716,0.9305959939956665,0.6420122385025024,0.9011754989624023,0.6393333077430725
5,0.8936035633087158,0.6681249737739563,0.8981448411941528,0.66538405418396,0.8293024897575378,0.6926666498184204
6,0.8416041135787964,0.6874218583106995,0.8338918089866638,0.6913923025131226,0.9134628772735596,0.6663333177566528
7,0.814307451248169,0.70374995470047,0.8144237399101257,0.7030782103538513,0.7668821215629578,0.7199999690055847
8,0.7605183124542236,0.7205468416213989,0.7643468976020813,0.7192531824111938,0.9378435611724854,0.6573333144187927
9,0.7302213907241821,0.7314843535423279,0.7331269383430481,0.7300840616226196,0.7108888030052185,0.7356666326522827
10,0.7118593454360962,0.7410937547683716,0.710094153881073,0.7403448224067688,0.6625747680664062,0.7596666812896729
11,0.6939911246299744,0.7431249618530273,0.6937455534934998,0.7433375716209412,0.7649178504943848,0.7096666693687439
12,0.666606068611145,0.7537499666213989,0.665647029876709,0.7534558773040771,0.6717346906661987,0.7406666874885559
13,0.6593765020370483,0.7544531226158142,0.6549480557441711,0.7559497952461243,0.6414264440536499,0.7770000100135803
14,0.6313369870185852,0.7661718726158142,0.6281153559684753,0.7674219608306885,0.7253692150115967,0.734333336353302
15,0.6139250993728638,0.7748437523841858,0.6119635701179504,0.7750462889671326,0.593352735042572,0.7860000133514404
16,0.6026533246040344,0.7767187356948853,0.6006069779396057,0.7781102657318115,0.597236692905426,0.7879999876022339
17,0.582828164100647,0.7900781035423279,0.5769436955451965,0.7917913198471069,0.7688424587249756,0.7243333458900452
18,0.5617509484291077,0.7925781011581421,0.5673959851264954,0.7913637757301331,0.6470814347267151,0.7639999985694885
19,0.5545509457588196,0.7947655916213989,0.5546370148658752,0.7955678701400757,0.6283533573150635,0.7733333110809326
