epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.5040926933288574,0.4171093702316284,1.4870023727416992,0.42126262187957764,1.1745965480804443,0.5633333325386047
1,1.1803367137908936,0.5432812571525574,1.1802412271499634,0.5433945655822754,1.0249520540237427,0.5963333249092102
2,1.0603737831115723,0.5845312476158142,1.051124095916748,0.5872167348861694,1.013507604598999,0.6203333139419556
3,0.9934775233268738,0.6120312213897705,0.985975980758667,0.6140087842941284,0.9329652190208435,0.637666642665863
4,0.936357319355011,0.6349218487739563,0.9358360171318054,0.6351717114448547,0.8926131129264832,0.643666684627533
5,0.9032527208328247,0.6542187333106995,0.9041606783866882,0.6527005434036255,1.045434832572937,0.6029999852180481
6,0.8754845857620239,0.6655468344688416,0.8756321668624878,0.665099024772644,0.9989945292472839,0.6229999661445618
7,0.8489081263542175,0.6711718440055847,0.8487903475761414,0.673150897026062,0.8080700635910034,0.7026666402816772
8,0.8260179162025452,0.6854687333106995,0.8273917436599731,0.6850505471229553,0.7627854347229004,0.7143333554267883
9,0.8063216209411621,0.6879687309265137,0.8047131299972534,0.6897534132003784,0.7683353424072266,0.7136666774749756
10,0.7799792885780334,0.703906238079071,0.7717608213424683,0.7060709595680237,0.8403842449188232,0.6660000085830688
11,0.7662283778190613,0.7099218368530273,0.7633689641952515,0.7102037668228149,0.7339579463005066,0.7350000143051147
12,0.7401989102363586,0.7246874570846558,0.7399917244911194,0.7244548797607422,0.7594532370567322,0.706333339214325
13,0.7229132056236267,0.7264843583106995,0.7194510698318481,0.7284451723098755,0.6972914934158325,0.7409999966621399
14,0.6896567940711975,0.7404687404632568,0.6959095597267151,0.7384209632873535,0.6562985181808472,0.7736666798591614
15,0.6897013783454895,0.7457031011581421,0.6850524544715881,0.7465440630912781,0.6754133105278015,0.7526666522026062
16,0.6768611669540405,0.752734363079071,0.6695577502250671,0.753883421421051,0.6478845477104187,0.7670000195503235
17,0.6606516242027283,0.7557812333106995,0.6567913889884949,0.7573036551475525,0.679031252861023,0.7496666312217712
18,0.6561354398727417,0.7565624713897705,0.6518538594245911,0.7578737139701843,0.5921128392219543,0.7886666655540466
19,0.6339524984359741,0.7677343487739563,0.6300983428955078,0.7684195041656494,0.6345310211181641,0.7763333320617676
