epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.6673808097839355,0.4118749797344208,1.870251178741455,0.31807997822761536,1.626573085784912,0.4108999967575073
1,1.499752163887024,0.4749999940395355,1.576189637184143,0.43403998017311096,1.4398353099822998,0.4860000014305115
2,1.3101215362548828,0.5418750047683716,1.407496690750122,0.4987199902534485,1.384455680847168,0.5011000037193298
3,1.2041213512420654,0.5737499594688416,1.2783167362213135,0.5471999645233154,1.5158697366714478,0.5037999749183655
4,1.1361058950424194,0.6024999618530273,1.1783154010772705,0.583079993724823,1.0881985425949097,0.6191999912261963
5,1.048850655555725,0.628125011920929,1.1039576530456543,0.6135599613189697,1.1080458164215088,0.6184999942779541
6,1.0206471681594849,0.6449999809265137,1.0423930883407593,0.6361799836158752,1.1090787649154663,0.6258000135421753
7,0.9862338900566101,0.6618750095367432,0.9875384569168091,0.6555399894714355,0.9306417107582092,0.6794999837875366
8,0.9047638773918152,0.6812499761581421,0.9394062757492065,0.6717000007629395,0.9874715805053711,0.6721999645233154
9,0.8899814486503601,0.6981250047683716,0.9010640978813171,0.6895999908447266,0.9631669521331787,0.6748999953269958
10,0.8641234636306763,0.6949999928474426,0.8670943379402161,0.6984800100326538,0.8788749575614929,0.7008999586105347
11,0.825698971748352,0.7181249856948853,0.8385935425758362,0.7086399793624878,0.8738700747489929,0.7026999592781067
12,0.8089057803153992,0.7281249761581421,0.812135636806488,0.7200199961662292,0.8432306051254272,0.7076999545097351
13,0.7929915189743042,0.7199999690055847,0.7958931922912598,0.7256799936294556,0.8282312750816345,0.7143999934196472
14,0.7630231380462646,0.7324999570846558,0.7758358120918274,0.7342199683189392,0.8221858739852905,0.7346999645233154
15,0.7736748456954956,0.731249988079071,0.7539898753166199,0.7405999898910522,0.9029897451400757,0.7268999814987183
16,0.7507761716842651,0.7493749856948853,0.7490044832229614,0.7438600063323975,0.8386948704719543,0.7235999703407288
17,0.7273350358009338,0.753125011920929,0.7364463806152344,0.7483999729156494,0.7774010896682739,0.738099992275238
18,0.7540683746337891,0.7562499642372131,0.7244059443473816,0.7545599937438965,0.9188971519470215,0.7159000039100647
19,0.7297486066818237,0.7462499737739563,0.7121973037719727,0.7565999627113342,0.8469300270080566,0.7267999649047852
