epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,0.8564622402191162,0.7318750023841858,1.2207205295562744,0.5977858901023865,0.8419632911682129,0.7477719783782959
1,0.6735231876373291,0.7931249737739563,0.7431604266166687,0.7689913511276245,0.7055945992469788,0.7875307202339172
2,0.6117430925369263,0.8087499737739563,0.6061634421348572,0.8113354444503784,0.5719273686408997,0.8318991661071777
3,0.4911366105079651,0.84437495470047,0.5256743431091309,0.8394965529441833,0.4628676474094391,0.8693915009498596
4,0.44650858640670776,0.8637499809265137,0.47762787342071533,0.856082022190094,0.4581606686115265,0.8597111105918884
5,0.4134405851364136,0.87562495470047,0.444807767868042,0.8656374216079712,0.46550777554512024,0.8725030422210693
6,0.4147791266441345,0.8793749809265137,0.42735812067985535,0.8721623420715332,0.4592600464820862,0.8759987354278564
7,0.3990188241004944,0.8899999856948853,0.4086609184741974,0.8774178624153137,0.4626639485359192,0.8778810501098633
8,0.36487525701522827,0.8918749690055847,0.39667436480522156,0.8823320269584656,0.43473297357559204,0.8853718042373657
9,0.3641335666179657,0.8949999809265137,0.39017122983932495,0.8837107419967651,0.365043044090271,0.899047315120697
10,0.39163079857826233,0.8768749833106995,0.3836049437522888,0.8876557946205139,0.46031689643859863,0.8746926784515381
11,0.36738452315330505,0.8893749713897705,0.38119804859161377,0.8878605365753174,0.3749273717403412,0.8960509896278381
12,0.34900641441345215,0.8881250023841858,0.372717022895813,0.8893347978591919,0.38445112109184265,0.8885217905044556
13,0.43386146426200867,0.8787499666213989,0.3695482313632965,0.8916417360305786,0.36813971400260925,0.8966271877288818
14,0.38566651940345764,0.8931249976158142,0.36564353108406067,0.892406165599823,0.4563695788383484,0.8909034729003906
15,0.3591260313987732,0.890625,0.36188775300979614,0.8938258290290833,0.3919525444507599,0.8950138092041016
16,0.3357982635498047,0.8924999833106995,0.36380311846733093,0.89262455701828,0.3854464888572693,0.8945144414901733
17,0.41249433159828186,0.8918749690055847,0.35987767577171326,0.8951089978218079,0.37993746995925903,0.8924016356468201
18,0.38061606884002686,0.8812499642372131,0.35904642939567566,0.8938258290290833,0.3656488060951233,0.8967424631118774
19,0.3644060492515564,0.8899999856948853,0.35707908868789673,0.8965969085693359,0.4069674611091614,0.8886370658874512
