epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,0.9462899565696716,0.7056249976158142,1.3466331958770752,0.5592775940895081,0.8660073280334473,0.7374001145362854
1,0.7729286551475525,0.7562499642372131,0.8667207360267639,0.7302373647689819,0.6688131093978882,0.8021281361579895
2,0.6461320519447327,0.8037499785423279,0.7207204103469849,0.7786422967910767,0.6037530303001404,0.8221035599708557
3,0.6361466646194458,0.8125,0.63799649477005,0.8038275837898254,0.585546612739563,0.8272894620895386
4,0.5958003401756287,0.8299999833106995,0.580134391784668,0.8214504718780518,0.5535829663276672,0.8412338495254517
5,0.5464563369750977,0.8324999809265137,0.5428510904312134,0.8330125212669373,0.504204273223877,0.850799024105072
6,0.5074138641357422,0.8449999690055847,0.5192505121231079,0.8420491814613342,0.5034798383712769,0.8509910702705383
7,0.4655687212944031,0.8631249666213989,0.49744921922683716,0.8499528765678406,0.5094696879386902,0.8572141528129578
8,0.5107579827308655,0.8481249809265137,0.4848971366882324,0.8531880974769592,0.523898720741272,0.8647433519363403
9,0.4428623914718628,0.8712499737739563,0.4734187424182892,0.8579384684562683,0.4964435398578644,0.8645896911621094
10,0.46518674492836,0.8549999594688416,0.4629839360713959,0.8609142899513245,0.4634888470172882,0.8670482039451599
11,0.46760013699531555,0.8487499952316284,0.4554486572742462,0.8642041087150574,0.48036709427833557,0.8640134930610657
12,0.4571211040019989,0.8712499737739563,0.44759464263916016,0.867603063583374,0.45341047644615173,0.8715811371803284
13,0.47689247131347656,0.8650000095367432,0.44366347789764404,0.8678215146064758,0.44884729385375977,0.8756914138793945
14,0.4310291111469269,0.8799999952316284,0.43869641423225403,0.8689408302307129,0.4879806637763977,0.8690841794013977
15,0.38808417320251465,0.8793749809265137,0.43392854928970337,0.8719030022621155,0.4627830684185028,0.8701598048210144
16,0.3834618031978607,0.8918749690055847,0.43134424090385437,0.8726537823677063,0.5611198544502258,0.8630531430244446
17,0.4281719923019409,0.8656249642372131,0.429100900888443,0.8726674318313599,0.5172880291938782,0.8626689910888672
18,0.4134669303894043,0.8631249666213989,0.4283663332462311,0.8741553425788879,0.4680682122707367,0.8655116558074951
19,0.42426005005836487,0.8824999928474426,0.4253701865673065,0.8746194839477539,0.42277389764785767,0.880070686340332
