epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.0965073108673096,0.6706249713897705,1.4582369327545166,0.5184897184371948,0.853646457195282,0.7549938559532166
1,0.8433568477630615,0.7387499809265137,0.934464693069458,0.7088332772254944,0.7236107587814331,0.7862630486488342
2,0.7317330241203308,0.7749999761581421,0.7793976068496704,0.7605825662612915,0.6425490975379944,0.8095805048942566
3,0.6930510401725769,0.7881249785423279,0.6894050240516663,0.7909141778945923,0.6162395477294922,0.8175322413444519
4,0.6586958765983582,0.8018749952316284,0.6297814249992371,0.8082913160324097,0.6010714173316956,0.8272510766983032
5,0.5440675020217896,0.8356249928474426,0.5886372327804565,0.8212593793869019,0.5565875172615051,0.8363168239593506
6,0.5770168304443359,0.8156249523162842,0.5585227608680725,0.8310468196868896,0.5592449307441711,0.8335509896278381
7,0.5389454364776611,0.8418749570846558,0.5396320819854736,0.8381997346878052,0.5285347700119019,0.844460666179657
8,0.5487944483757019,0.8306249976158142,0.5154647827148438,0.8448202610015869,0.5622422099113464,0.8389673829078674
9,0.4673466086387634,0.8556249737739563,0.5018839836120605,0.8485059142112732,0.5038484930992126,0.8517593741416931
10,0.47258663177490234,0.85999995470047,0.4874953329563141,0.8530515432357788,0.5020128488540649,0.8531038761138916
11,0.4987017810344696,0.8512499928474426,0.4800892174243927,0.8560410141944885,0.5431186556816101,0.8485709428787231
12,0.48075979948043823,0.8549999594688416,0.4746573567390442,0.858975887298584,0.618699848651886,0.8309772610664368
13,0.48129478096961975,0.8537499904632568,0.46538448333740234,0.8609552383422852,0.4490814208984375,0.8684695363044739
14,0.5092319846153259,0.8449999690055847,0.4606105387210846,0.862293004989624,0.461715430021286,0.8640134930610657
15,0.47816386818885803,0.8624999523162842,0.45647913217544556,0.8635625243186951,0.44677215814590454,0.867393970489502
16,0.4355441629886627,0.8712499737739563,0.450604647397995,0.8655008673667908,0.5051507353782654,0.8577904105186462
17,0.513401448726654,0.859375,0.4480234384536743,0.8669751286506653,0.4625680148601532,0.8614781498908997
18,0.5038871765136719,0.8568750023841858,0.44423896074295044,0.8674392700195312,0.5006894469261169,0.846996009349823
19,0.383669376373291,0.8937499523162842,0.4406392276287079,0.8699782490730286,0.5149422287940979,0.8525276184082031
