epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.4682804346084595,0.45749998092651367,1.7245973348617554,0.37182000279426575,1.5493401288986206,0.42569997906684875
1,1.3200548887252808,0.5243749618530273,1.4120917320251465,0.48959997296333313,1.3187317848205566,0.5203999876976013
2,1.2301945686340332,0.559374988079071,1.268410086631775,0.5468999743461609,1.2317785024642944,0.5584999918937683
3,1.135622262954712,0.5993750095367432,1.1663998365402222,0.5836799740791321,1.092761516571045,0.6184999942779541
4,1.0334422588348389,0.6331250071525574,1.0833560228347778,0.6169799566268921,1.0746017694473267,0.6194999814033508
5,1.038955569267273,0.6293749809265137,1.0199306011199951,0.6424599885940552,0.9654558300971985,0.6604999899864197
6,0.9763771891593933,0.659375011920929,0.9653452038764954,0.6609599590301514,0.9148021340370178,0.6800999641418457
7,0.9111590385437012,0.6956250071525574,0.9149142503738403,0.6776999831199646,0.9180979132652283,0.6796999573707581
8,0.9123173356056213,0.675000011920929,0.8789036870002747,0.6910799741744995,0.9001351594924927,0.6847999691963196
9,0.8089169859886169,0.7168749570846558,0.8453041911125183,0.7060199975967407,0.8699327707290649,0.7103999853134155
10,0.8141798377037048,0.7106249928474426,0.8187704682350159,0.7144799828529358,0.837734043598175,0.7092999815940857
11,0.7940559387207031,0.7331249713897705,0.7947009205818176,0.7254999876022339,0.9119004011154175,0.685699999332428
12,0.7759057283401489,0.7406249642372131,0.7744482755661011,0.733299970626831,0.8599096536636353,0.7078999876976013
13,0.7697451114654541,0.734375,0.7557998895645142,0.7398200035095215,0.8994520902633667,0.7091000080108643
14,0.7754669189453125,0.7287499904632568,0.7467634081840515,0.7433399558067322,0.7840600609779358,0.7400000095367432
15,0.7072716951370239,0.7706249952316284,0.7326167225837708,0.7492600083351135,0.7924476265907288,0.7409999966621399
16,0.7455019950866699,0.7462499737739563,0.7242160439491272,0.7522000074386597,0.7482145428657532,0.7523999810218811
17,0.7324516177177429,0.7549999952316284,0.7116014957427979,0.7562199831008911,0.9171368479728699,0.6969000101089478
18,0.7277026176452637,0.7381249666213989,0.7028625011444092,0.7592599987983704,0.7643935680389404,0.745199978351593
19,0.7272868752479553,0.7606250047683716,0.6934199929237366,0.763480007648468,0.7473934292793274,0.7550999522209167
