epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.4468353986740112,0.4743749797344208,1.6438961029052734,0.4073199927806854,1.3735015392303467,0.5101999640464783
1,1.2887333631515503,0.5074999928474426,1.3242075443267822,0.5246399641036987,1.2064419984817505,0.571399986743927
2,1.1632373332977295,0.5818749666213989,1.1817915439605713,0.5811200141906738,1.0916460752487183,0.6097999811172485
3,1.0494639873504639,0.640625,1.0778952836990356,0.6185199618339539,1.0810805559158325,0.6184999942779541
4,0.9787279963493347,0.6506249904632568,1.0030359029769897,0.6484799981117249,1.0263665914535522,0.6579999923706055
5,0.9011805057525635,0.6706249713897705,0.9479507207870483,0.6693399548530579,0.951464831829071,0.6747999787330627
6,0.8578729033470154,0.699999988079071,0.9018274545669556,0.6847999691963196,0.9336119890213013,0.6821999549865723
7,0.8585360050201416,0.703125,0.8646613359451294,0.7010599970817566,0.9077510237693787,0.6785999536514282
8,0.8174600601196289,0.715624988079071,0.836479902267456,0.7091000080108643,0.8739721179008484,0.7030999660491943
9,0.8312399983406067,0.715624988079071,0.8097987771034241,0.7188799977302551,0.8351186513900757,0.7146999835968018
10,0.7626766562461853,0.7381249666213989,0.7878831028938293,0.7261399626731873,0.8383864760398865,0.713699996471405
11,0.8003080487251282,0.7362499833106995,0.7712202668190002,0.7350599765777588,0.7811961770057678,0.7324999570846558
12,0.7472834587097168,0.7356249690055847,0.7563744187355042,0.739359974861145,0.7876800298690796,0.7401999831199646
13,0.7372116446495056,0.746874988079071,0.7413752675056458,0.7439599633216858,0.8801668882369995,0.7071999907493591
14,0.7229137420654297,0.7437499761581421,0.7284600734710693,0.747979998588562,0.7865038514137268,0.7285000085830688
15,0.6915382146835327,0.75,0.7203443646430969,0.7513200044631958,0.7193863391876221,0.7556999921798706
16,0.7523072361946106,0.7549999952316284,0.7057227492332458,0.7586999535560608,0.9145609140396118,0.7177000045776367
17,0.6805151104927063,0.7618749737739563,0.6970860958099365,0.7597799897193909,0.7618227005004883,0.7482999563217163
18,0.6961483359336853,0.7643749713897705,0.6875842213630676,0.7634599804878235,0.7746671438217163,0.7394999861717224
19,0.6966351866722107,0.7581250071525574,0.6805564165115356,0.7656199932098389,0.7401238083839417,0.7646999955177307
