epoch,running_loss,running_acc,loss,acc,val_loss,val_acc
0,1.636413812637329,0.4131249785423279,1.8345520496368408,0.33517998456954956,1.5370136499404907,0.4478999972343445
1,1.3682804107666016,0.5112499594688416,1.4912387132644653,0.4697999954223633,1.3413643836975098,0.5230000019073486
2,1.2770799398422241,0.5550000071525574,1.3042829036712646,0.5388199687004089,1.3100988864898682,0.5376999974250793
3,1.1342073678970337,0.5999999642372131,1.182125210762024,0.5835199952125549,1.0504200458526611,0.6309999823570251
4,1.0651824474334717,0.6306250095367432,1.0956166982650757,0.6154800057411194,1.095203161239624,0.6184999942779541
5,0.9502241015434265,0.668749988079071,1.018297553062439,0.6437599658966064,0.9435727596282959,0.6739999651908875
6,0.9698086380958557,0.6599999666213989,0.9666232466697693,0.6637600064277649,0.9154468774795532,0.6797999739646912
7,0.8963555097579956,0.6962499618530273,0.915061891078949,0.6833599805831909,1.0126687288284302,0.6520999670028687
8,0.8475164771080017,0.6993749737739563,0.8780768513679504,0.6940400004386902,0.9130301475524902,0.6902999877929688
9,0.8364889621734619,0.6987499594688416,0.8492238521575928,0.7040999531745911,0.9046453237533569,0.703499972820282
10,0.815699577331543,0.715624988079071,0.8207752704620361,0.7134199738502502,0.8260254263877869,0.7276999950408936
11,0.8216391801834106,0.7106249928474426,0.8001248240470886,0.7220799922943115,0.8928324580192566,0.7042999863624573
12,0.7750349044799805,0.7293750047683716,0.7799059748649597,0.7310199737548828,0.7753120064735413,0.7365999817848206
13,0.8059111833572388,0.7331249713897705,0.7618625164031982,0.7394399642944336,0.7811949253082275,0.7364000082015991
14,0.7244592308998108,0.753125011920929,0.7497074604034424,0.7436599731445312,0.8210968971252441,0.7279999852180481
15,0.7741125226020813,0.7362499833106995,0.7348930239677429,0.7468799948692322,0.799807071685791,0.7358999848365784
16,0.7200495600700378,0.746874988079071,0.7194793224334717,0.7547599673271179,0.8101868629455566,0.7348999977111816
17,0.7314692735671997,0.75062495470047,0.7088632583618164,0.756339967250824,0.7657657265663147,0.7473999857902527
18,0.6900109648704529,0.768750011920929,0.6985152363777161,0.7608799934387207,0.8125367760658264,0.7441999912261963
19,0.6748182773590088,0.7693749666213989,0.6889872550964355,0.7646799683570862,0.756795346736908,0.7583999633789062
